idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_3030,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To bear the main burden of work or responsibility; to do the majority of the effort required to keep something functioning.""]",1,2025-11-15 05:22:45.660703,2025-11-15 05:22:45.784869,tirar del carro,f061f77b-b52b-4808-9647-6531b9fffa9b
es_unspecified_2235,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To swim while keeping one's clothes on or dry; literally, to swim and retain one’s clothing.""]",1,2025-11-15 05:22:44.926431,2025-11-15 05:22:45.052926,nadar y guardar la ropa,f0637d2a-8f8a-43bd-8a12-53b414b138f3
es_unspecified_0994,1,"[""neutral""]","[""All Spanish""]","[""Intended for or relating to an emergency; designed to be used or invoked in urgent or exceptional situations (e.g., emergency exit, emergency order, emergency rations).""]",1,2025-11-15 05:22:43.586381,2025-11-15 05:22:43.752245,de emergencia,f0651d92-9bcd-411e-8000-470cab987d21
es_unspecified_1394,1,"[""neutral"",""literal""]","[""All Spanish-speaking regions""]","[""In another place; elsewhere in a physical or geographical sense.""]",1,2025-11-15 05:22:44.164152,2025-11-15 05:22:44.303969,en otro lugar,f06b85c9-8c31-4658-aca9-8ec25d1555ab
es_unspecified_0920,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To live in great luxury; to lead a very comfortable, opulent life."",""To indulge oneself in extravagant pleasures and high-end consumption.""]",1,2025-11-15 05:22:43.58489,2025-11-15 05:22:43.752245,darse la gran vida,f06cdf53-bf3f-4219-8e1b-24c21c7db384
es_unspecified_1057,2,"[""formal"",""literary""]","[""General Spanish""]","[""Figuratively, fully or unreservedly open, receptive, or accessible; without restriction or limitation.""]",1,2025-11-15 05:22:43.587517,2025-11-15 05:22:43.752245,de par en par,f0885b1b-e4e3-431e-80df-90cdb94accde
es_unspecified_2689,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""Literal admonition meaning 'let no one consider themselves deceived' or 'let no one be under the illusion'.""]",1,2025-11-15 05:22:45.159859,2025-11-15 05:22:45.315923,que nadie se llame a engaño,f088f95e-5141-41ad-b13c-5f81a52c131b
es_unspecified_1706,3,"[""neutral""]","[""coastal and recreational contexts"",""widespread""]","[""To lie motionless on the back in water in order to float; to adopt a relaxed, immobile posture while floating.""]",1,2025-11-15 05:22:44.441719,2025-11-15 05:22:44.583114,hacer el muerto,f094748b-5a0a-4934-b9c7-590dfdbb9c01
es_unspecified_2717,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""To study or read intensely for long periods; to work very hard at studying or preparing.""]",1,2025-11-15 05:22:45.428277,2025-11-15 05:22:45.560645,quemarse las pestañas,f0a099f0-8bad-4ebf-bdbb-fd88a798c211
es_unspecified_2705,2,"[""informal""]","[""Spain""]","[""Figurative: to have time, energy, or capacity remaining; to be able to continue or endure for a long period.""]",1,2025-11-15 05:22:45.160189,2025-11-15 05:22:45.315923,quedarle cuerda,f0b84245-28cf-4794-a0b7-ed38ae10187f
es_unspecified_1716,1,"[""informal"",""neutral""]","[""Spain"",""Latin America"",""General""]","[""To hold or take part in a party; to celebrate or revel.""]",1,2025-11-15 05:22:44.441871,2025-11-15 05:22:44.583114,hacer fiesta,f0bac5a4-ac0a-4c44-a90f-69f2c45e2431
es_unspecified_2148,1,"[""vulgar"",""informal""]","[""Spain"",""Latin America""]","[""To masturbate (of a male); to stimulate one's own penis sexually.""]",1,2025-11-15 05:22:44.693983,2025-11-15 05:22:44.824217,meneársela,f0d37fd8-04d5-4413-909b-1327d0d717ef
es_unspecified_2331,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally: it does not go further; it no longer moves or proceeds.""]",1,2025-11-15 05:22:44.928465,2025-11-15 05:22:45.052926,no va más,f0e09b39-0dda-4fd0-b05e-2eabe87fc3a7
es_unspecified_2493,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""to engage in binge drinking or to get extremely drunk on a particular occasion.""]",1,2025-11-15 05:22:45.155183,2025-11-15 05:22:45.315923,pescar una cogorza,f0f1da8f-97f3-442f-b790-7838c6bbf945
es_unspecified_1858,1,"[""neutral"",""literal""]","[""Spain"",""Latin America"",""General Spanish""]","[""A man who has died; a male corpse.""]",1,2025-11-15 05:22:44.444508,2025-11-15 05:22:44.583114,hombre muerto,f114030e-9619-4bfb-91b3-d3acf4bbf3d9
es_unspecified_1153,1,"[""literary"",""neutral""]","[""Spain"",""Latin America""]","[""To write freely and without restraint; to let one’s pen flow in continuous, spontaneous writing."",""To continue writing at length, allowing ideas to be expressed fluidly on the page.""]",1,2025-11-15 05:22:43.867828,2025-11-15 05:22:44.031553,dejar correr la pluma,f11e2ba2-d78e-4dde-af34-b3d79acba222
es_unspecified_0556,1,"[""neutral"",""colloquial""]","[""General""]","[""To maneuver a vessel so as to ride out or survive a storm; literally to weather a storm at sea.""]",1,2025-11-15 05:22:42.962123,2025-11-15 05:22:43.145595,capear el temporal,f123c852-988c-4ad3-b4b3-b18976e0060b
es_unspecified_1592,1,"[""formal"",""literary"",""figurative""]","[""Spain"",""Latin America""]","[""The best; the elite; the cream of the crop—those persons or things considered the finest or most excellent in a group or category.""]",1,2025-11-15 05:22:44.167233,2025-11-15 05:22:44.303969,flor y nata,f1257149-00f7-487c-b2b6-235233711c52
es_unspecified_1717,1,"[""neutral""]","[""Spain"",""Latin America"",""General""]","[""To light a fire or start combustion (for warmth, cooking, or signaling).""]",1,2025-11-15 05:22:44.441887,2025-11-15 05:22:44.583114,hacer fuego,f12dd5c6-fb8d-4f33-9f6a-1dca1856273b
es_unspecified_0083,2,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally; in the exact sense of the words rather than in a figurative or interpretive sense.""]",1,2025-11-15 05:22:42.47359,2025-11-15 05:22:42.802978,a la letra,f131f9d4-e99a-4d78-a626-646efb5a5f92
es_unspecified_1474,1,"[""informal""]","[""Spain"",""Latin America""]","[""To be heard but immediately forgotten or ignored; to make no lasting impression on the listener.""]",1,2025-11-15 05:22:44.165416,2025-11-15 05:22:44.303969,entrar por un oído y salir por el otro,f13496bf-a8a7-4bcc-9a6d-4a2490138e03
es_unspecified_2128,2,"[""formal"",""neutral""]","[""Spain"",""Latin America""]","[""To eliminate or reduce hunger on a societal or systemic level, as in discussions of poverty, food security, or public policy.""]",1,2025-11-15 05:22:44.693658,2025-11-15 05:22:44.824217,matar el hambre,f13eafd1-7246-4a5d-a70d-23f260124853
es_unspecified_0212,2,"[""neutral"",""literary""]","[""Spain"",""Latin America"",""General Spanish""]","[""With full brightness; in full light (literal)."",""Bathed in or revealed by abundant light.""]",1,2025-11-15 05:22:42.475645,2025-11-15 05:22:42.802978,a toda luz,f1411cbc-ab70-491e-ac75-502bbb9caf64
es_unspecified_1808,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To talk at length or excitedly about something; to praise or discuss something repeatedly."",""To express strong eagerness or avid interest in something; to long for or crave it.""]",1,2025-11-15 05:22:44.443651,2025-11-15 05:22:44.583114,hacerse lenguas de,f14ce2f0-eb3e-457b-ab98-69a95abafbeb
es_unspecified_0139,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Operating at reduced power or speed; at partial throttle (literal, e.g., engines or machinery)."",""Figuratively, functioning or performing with only partial effort or effectiveness; halfheartedly or suboptimally.""]",1,2025-11-15 05:22:42.474404,2025-11-15 05:22:42.802978,a medio gas,f14f071e-07da-4840-8558-713820b21c2d
es_unspecified_2381,2,"[""neutral"",""colloquial"",""emphatic""]","[""Spain"",""Latin America"",""General Spanish""]","[""Used to introduce an additional fact that makes a bad situation worse; 'to make matters worse' or 'on top of that.'""]",1,2025-11-15 05:22:44.929662,2025-11-15 05:22:45.052926,para colmo,f150da1f-f070-4fa3-a6dd-53b913089e8e
es_unspecified_1219,1,"[""neutral""]","[""General Spanish""]","[""Where the small ball is (literal question asking for the location of a small ball).""]",1,2025-11-15 05:22:43.868894,2025-11-15 05:22:44.031553,dónde está la bolita,f169b52d-1791-4410-b277-6f33db337ca1
es_unspecified_0527,2,"[""colloquial"",""figurative"",""pejorative""]","[""General Spanish"",""Spain"",""Latin America""]","[""Any source of superficial or trivial amusement that monopolizes attention and is criticized for dulling the mind.""]",1,2025-11-15 05:22:42.961653,2025-11-15 05:22:43.145595,caja tonta,f169f97a-459c-40fd-a6cc-4cf48591ab6c
es_unspecified_0212,1,"[""neutral"",""literary""]","[""Spain"",""Latin America"",""General Spanish""]","[""Clearly and unmistakably; plainly; in full view (figurative)."",""Openly and without doubt or ambiguity.""]",1,2025-11-15 05:22:42.475638,2025-11-15 05:22:42.802978,a toda luz,f16b3095-9128-49ad-872a-2bc5f53681f1
es_unspecified_2333,1,"[""neutral"",""proverbial""]","[""Spain"",""Latin America""]","[""Literally: do not sell the bear's skin before hunting the bear.""]",1,2025-11-15 05:22:44.928532,2025-11-15 05:22:45.052926,no vendas la piel del oso antes de cazarlo,f16be561-997e-4187-ae5c-bd570b357bcd
es_unspecified_3039,1,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""To throw away or discard old pots, pans, or household utensils ('trastos').""]",1,2025-11-15 05:22:45.660867,2025-11-15 05:22:45.784869,tirar los trastos,f1866d26-42ce-4b18-a652-35536f43ce78
es_unspecified_1558,2,"[""colloquial"",""informal"",""pejorative""]","[""Spain"",""Latin America""]","[""To act with shamelessness or bold impudence; to behave as if one had done nothing wrong.""]",1,2025-11-15 05:22:44.166724,2025-11-15 05:22:44.303969,estar más fresco que una lechuga,f19a4a66-d188-4222-9fff-e840367e91f5
es_unspecified_1788,1,"[""colloquial""]","[""All Spanish-speaking regions""]","[""To become very rich or to make a large fortune, typically through a profitable enterprise or opportunity.""]",1,2025-11-15 05:22:44.443348,2025-11-15 05:22:44.583114,hacerse de oro,f1a29e3c-5851-4758-9ac3-2f8ae0d9481f
es_unspecified_2019,3,"[""neutral""]","[""General""]","[""To become known to someone; to come to a person's attention or awareness.""]",1,2025-11-15 05:22:44.691666,2025-11-15 05:22:44.824217,llegarle,f1a58076-6d4b-4481-8d0b-f63fab199775
es_unspecified_2540,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To place a cart in front of the oxen; to position a vehicle improperly by putting it ahead of the animals intended to pull it.""]",1,2025-11-15 05:22:45.156349,2025-11-15 05:22:45.315923,poner el carro delante de los bueyes,f1a982d9-302d-4c3c-944e-8b81e9745599
es_unspecified_1074,2,"[""informal"",""colloquial""]","[""general""]","[""approximately; roughly; something like that (used to indicate vagueness or approximation)"",""of that sort; like that (used to refer loosely to a type or example)""]",1,2025-11-15 05:22:43.587891,2025-11-15 05:22:43.752245,de por ahí,f1abaf6a-dc38-4fe9-83df-31d5b4de3832
es_unspecified_1550,2,"[""vulgar"",""colloquial""]","[""Spain"",""Latin America""]","[""To be extremely angry or furious with someone or something.""]",1,2025-11-15 05:22:44.166631,2025-11-15 05:22:44.303969,estar hasta los mismísimos,f1b7e3b4-2b11-4599-8d20-3a339cb9367e
es_unspecified_0806,3,"[""formal"",""legal""]","[""Spain"",""Latin America""]","[""To report or denounce someone to the authorities; to bring a complaint or to turn someone in.""]",1,2025-11-15 05:22:43.270725,2025-11-15 05:22:43.458803,dar cuenta de,f1bb5674-dafe-4da6-b73c-fc4194c01969
es_unspecified_1496,1,"[""neutral"",""common""]","[""Spain"",""Latin America""]","[""A person who is independent and nonconformist, who values personal freedom and resists social conventions."",""Someone who lives according to personal desires and principles rather than prevailing norms.""]",1,2025-11-15 05:22:44.165717,2025-11-15 05:22:44.303969,espíritu libre,f1c3411c-75ba-431c-ad45-b40580481443
es_unspecified_0621,2,"[""Vulgar"",""Sexual"",""Colloquial""]","[""Spain"",""Latin America""]","[""A literal, explicit instruction to perform oral sex (eat my penis); may appear in sexual contexts but is more commonly employed as an obscene insult.""]",1,2025-11-15 05:22:43.267245,2025-11-15 05:22:43.458803,cómeme la polla,f1cd31c3-d59e-4e5f-931f-28e0ab2f734d
es_unspecified_2839,2,"[""neutral"",""colloquial""]","[""Pan-Hispanic""]","[""To get away with something; to avoid punishment or consequences for a wrong action.""]",1,2025-11-15 05:22:45.431152,2025-11-15 05:22:45.560645,salirse con la suya,f1dc1786-0488-4667-88f5-866f15817132
es_unspecified_2229,2,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""Figuratively: to be born lucky, fortunate, or with a disposition for resilience and success.""]",1,2025-11-15 05:22:44.695688,2025-11-15 05:22:44.824217,nacer de pie,f1ef8610-89eb-488e-9b2e-2fa1adbce083
es_unspecified_1192,2,"[""neutral"",""colloquial"",""figurative""]","[""Spain"",""Latin America"",""General""]","[""Hidden from view or concealed, often used of someone eavesdropping, hiding, or remaining out of sight."",""Used figuratively to indicate something or someone acting secretly or from concealment.""]",1,2025-11-15 05:22:43.868466,2025-11-15 05:22:44.031553,detrás de la puerta,f1ff29ef-3f52-4dfc-ac52-c6a8f1ece49f
es_unspecified_1143,2,"[""neutral"",""literary"",""journalistic""]","[""Spain"",""Latin America""]","[""Figuratively, extremely rapid, steep, or intense; breathtaking or dizzying in degree, speed, scale, or effect (as in 'dizzying speed' or 'vertiginous drop').""]",1,2025-11-15 05:22:43.8677,2025-11-15 05:22:44.031553,de vértigo,f2086113-5662-4447-ad11-4ef65244b8a3
es_unspecified_1081,2,"[""colloquial"",""sports""]","[""Spain"",""Latin America""]","[""Performed as a first-time action in sports, especially a shot or pass executed without controlling the ball first (a \""first-time\"" strike).""]",1,2025-11-15 05:22:43.58807,2025-11-15 05:22:43.752245,de primera intención,f212340a-4121-437f-b020-5743a1a14e79
es_unspecified_3153,3,"[""legal"",""penitentiary"",""formal""]","[""Spain"",""Latin America""]","[""In the prison context, a supervised visit between an inmate and a visitor (which may include family members, lawyers, or intimate partners).""]",1,2025-11-15 05:22:45.663609,2025-11-15 05:22:45.784869,vis a vis,f21268dd-0c99-4eb0-a518-3482f34460b1
es_unspecified_1218,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""In a remote, out-of-the-way place; far from towns or centers of activity."",""Used figuratively to describe being placed or located in an inconvenient or isolated spot.""]",1,2025-11-15 05:22:43.868885,2025-11-15 05:22:44.031553,donde Cristo perdió el gorro,f22dbf78-c552-411d-a1b7-78a6acfc5e65
es_unspecified_2717,1,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""To burn one's eyelashes literally, referring to the physical act or risk of singeing the eyelashes.""]",1,2025-11-15 05:22:45.428266,2025-11-15 05:22:45.560645,quemarse las pestañas,f22ec120-d055-4a31-9134-33345e8e46d2
es_unspecified_0377,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""First of all; before anything else."",""Used to indicate the primary priority or the first point to be addressed.""]",1,2025-11-15 05:22:42.958924,2025-11-15 05:22:43.145595,antes que nada,f22ff679-32c4-464d-b338-966f924cb274
es_unspecified_2989,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America"",""general""]","[""Figurative: to be in a favorable position or have the better chances of success; to be likely to win or prevail.""]",1,2025-11-15 05:22:45.659784,2025-11-15 05:22:45.784869,tener las de ganar,f248316e-ba04-44ba-8719-46d2d07029d4
es_unspecified_0382,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To improvise a solution or to repair/arrange something by resourcefulness or makeshift methods."",""To contrive or rig something together using ingenuity rather than standard tools or procedures.""]",1,2025-11-15 05:22:42.959024,2025-11-15 05:22:43.145595,apañárselas,f24fa5ea-994c-4fcd-a76b-b0e19ee25374
